Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Nacionalitat,Valor
2023,01,03,12,Amèrica Llatina,93
2023,01,03,12,Europa Occidental,21
2023,01,03,12,Àfrica,24
2023,01,03,12,Àsia,41
2023,01,03,13,Altres Europa,25841
2023,01,03,13,Amèrica Llatina,2148
2023,01,03,13,Amèrica del Nord,0
2023,01,03,13,Europa Occidental,105
2023,01,03,13,No consta,0
2023,01,03,13,Oceania,0
2023,01,03,13,Àfrica,417
2023,01,03,13,Àsia,1572
2023,01,03,14,Altres Europa,8474
2023,01,03,14,Amèrica Llatina,791
2023,01,03,14,Amèrica del Nord,0
2023,01,03,14,Europa Occidental,170
2023,01,03,14,No consta,0
2023,01,03,14,Oceania,0
2023,01,03,14,Àfrica,401
2023,01,03,14,Àsia,505
2023,01,03,15,Altres Europa,12784
2023,01,03,15,Amèrica Llatina,1419
2023,01,03,15,Amèrica del Nord,18
2023,01,03,15,Europa Occidental,339
2023,01,03,15,No consta,0
2023,01,03,15,Oceania,0
2023,01,03,15,Àfrica,274
2023,01,03,15,Àsia,968
2023,01,03,16,Altres Europa,17071
2023,01,03,16,Amèrica Llatina,1308
2023,01,03,16,Amèrica del Nord,16
2023,01,03,16,Europa Occidental,192
2023,01,03,16,No consta,0
2023,01,03,16,Oceania,0
2023,01,03,16,Àfrica,141
2023,01,03,16,Àsia,682
2023,01,03,17,Altres Europa,20002
2023,01,03,17,Amèrica Llatina,2586
2023,01,03,17,Amèrica del Nord,0
2023,01,03,17,Europa Occidental,214
2023,01,03,17,No consta,0
2023,01,03,17,Oceania,0
2023,01,03,17,Àfrica,193
2023,01,03,17,Àsia,1032
2023,01,03,18,Altres Europa,35138
2023,01,03,18,Amèrica Llatina,5001
2023,01,03,18,Amèrica del Nord,57
2023,01,03,18,Europa Occidental,629
2023,01,03,18,No consta,0
2023,01,03,18,Oceania,0
2023,01,03,18,Àfrica,807
2023,01,03,18,Àsia,2212
2023,01,04,19,Altres Europa,40652
2023,01,04,19,Amèrica Llatina,2405
2023,01,04,19,Amèrica del Nord,110
2023,01,04,19,Europa Occidental,596
2023,01,04,19,No consta,0
2023,01,04,19,Oceania,0
2023,01,04,19,Àfrica,141
2023,01,04,19,Àsia,1169
2023,01,04,20,Altres Europa,21030
2023,01,04,20,Amèrica Llatina,1627
2023,01,04,20,Amèrica del Nord,17
2023,01,04,20,Europa Occidental,247
2023,01,04,20,No consta,0
2023,01,04,20,Oceania,0
2023,01,04,20,Àfrica,128
2023,01,04,20,Àsia,599
2023,01,04,21,Altres Europa,10500
2023,01,04,21,Amèrica Llatina,500
2023,01,04,21,Amèrica del Nord,70
2023,01,04,21,Europa Occidental,507
2023,01,04,21,Oceania,0
2023,01,04,21,Àfrica,82
2023,01,04,21,Àsia,301
2023,01,05,22,Altres Europa,4405
2023,01,05,22,Amèrica Llatina,97
2023,01,05,22,Amèrica del Nord,9
2023,01,05,22,Europa Occidental,231
2023,01,05,22,Oceania,0
2023,01,05,22,Àfrica,0
2023,01,05,22,Àsia,25
2023,01,05,23,Altres Europa,22235
2023,01,05,23,Amèrica Llatina,723
2023,01,05,23,Amèrica del Nord,151
2023,01,05,23,Europa Occidental,910
2023,01,05,23,No consta,0
2023,01,05,23,Oceania,0
2023,01,05,23,Àfrica,140
2023,01,05,23,Àsia,301
2023,01,05,24,Altres Europa,14826
2023,01,05,24,Amèrica Llatina,440
2023,01,05,24,Amèrica del Nord,75
2023,01,05,24,Europa Occidental,398
2023,01,05,24,No consta,0
2023,01,05,24,Oceania,0
2023,01,05,24,Àfrica,86
2023,01,05,24,Àsia,190
2023,01,05,25,Altres Europa,23278
2023,01,05,25,Amèrica Llatina,1144
2023,01,05,25,Amèrica del Nord,119
2023,01,05,25,Europa Occidental,610
2023,01,05,25,No consta,0
2023,01,05,25,Oceania,0
2023,01,05,25,Àfrica,117
2023,01,05,25,Àsia,425
2023,01,05,26,Altres Europa,42484
2023,01,05,26,Amèrica Llatina,1878
2023,01,05,26,Amèrica del Nord,408
2023,01,05,26,Europa Occidental,1392
2023,01,05,26,No consta,0
2023,01,05,26,Oceania,0
2023,01,05,26,Àfrica,92
2023,01,05,26,Àsia,673
2023,01,05,27,Altres Europa,26507
2023,01,05,27,Amèrica Llatina,1520
2023,01,05,27,Amèrica del Nord,99
2023,01,05,27,Europa Occidental,763
2023,01,05,27,No consta,0
2023,01,05,27,Oceania,5
2023,01,05,27,Àfrica,133
2023,01,05,27,Àsia,504
2023,01,06,28,Altres Europa,14427
2023,01,06,28,Amèrica Llatina,931
2023,01,06,28,Amèrica del Nord,38
2023,01,06,28,Europa Occidental,317
2023,01,06,28,No consta,0
2023,01,06,28,Oceania,0
2023,01,06,28,Àfrica,59
2023,01,06,28,Àsia,313
2023,01,06,29,Altres Europa,6641
2023,01,06,29,Amèrica Llatina,635
2023,01,06,29,Amèrica del Nord,11
2023,01,06,29,Europa Occidental,130
2023,01,06,29,Oceania,0
2023,01,06,29,Àfrica,65
2023,01,06,29,Àsia,126
2023,01,06,30,Altres Europa,11873
2023,01,06,30,Amèrica Llatina,750
2023,01,06,30,Amèrica del Nord,7
2023,01,06,30,Europa Occidental,263
2023,01,06,30,No consta,0
2023,01,06,30,Oceania,0
2023,01,06,30,Àfrica,101
2023,01,06,30,Àsia,225
2023,01,06,31,Altres Europa,41672
2023,01,06,31,Amèrica Llatina,3512
2023,01,06,31,Amèrica del Nord,494
2023,01,06,31,Europa Occidental,2163
2023,01,06,31,No consta,0
2023,01,06,31,Oceania,0
2023,01,06,31,Àfrica,286
2023,01,06,31,Àsia,1130
2023,01,06,32,Altres Europa,30386
2023,01,06,32,Amèrica Llatina,2430
2023,01,06,32,Amèrica del Nord,84
2023,01,06,32,Europa Occidental,714
2023,01,06,32,No consta,0
2023,01,06,32,Oceania,0
2023,01,06,32,Àfrica,133
2023,01,06,32,Àsia,985
2023,01,07,33,Altres Europa,22266
2023,01,07,33,Amèrica Llatina,2026
2023,01,07,33,Amèrica del Nord,10
2023,01,07,33,Europa Occidental,310
2023,01,07,33,No consta,0
2023,01,07,33,Oceania,0
2023,01,07,33,Àfrica,121
2023,01,07,33,Àsia,528
2023,01,07,34,Altres Europa,8090
2023,01,07,34,Amèrica Llatina,743
2023,01,07,34,Amèrica del Nord,0
2023,01,07,34,Europa Occidental,158
2023,01,07,34,No consta,0
2023,01,07,34,Oceania,0
2023,01,07,34,Àfrica,88
2023,01,07,34,Àsia,184
2023,01,07,35,Altres Europa,32347
2023,01,07,35,Amèrica Llatina,3347
2023,01,07,35,Amèrica del Nord,6
2023,01,07,35,Europa Occidental,461
2023,01,07,35,No consta,0
2023,01,07,35,Oceania,0
2023,01,07,35,Àfrica,189
2023,01,07,35,Àsia,631
2023,01,07,36,Altres Europa,9041
2023,01,07,36,Amèrica Llatina,322
2023,01,07,36,Amèrica del Nord,0
2023,01,07,36,Europa Occidental,101
2023,01,07,36,Àfrica,6
2023,01,07,36,Àsia,52
2023,01,07,37,Altres Europa,27086
2023,01,07,37,Amèrica Llatina,3608
2023,01,07,37,Amèrica del Nord,0
2023,01,07,37,Europa Occidental,147
2023,01,07,37,No consta,0
2023,01,07,37,Oceania,0
2023,01,07,37,Àfrica,294
2023,01,07,37,Àsia,844
2023,01,07,38,Altres Europa,10174
2023,01,07,38,Amèrica Llatina,1258
2023,01,07,38,Amèrica del Nord,0
2023,01,07,38,Europa Occidental,75
2023,01,07,38,No consta,0
2023,01,07,38,Oceania,0
2023,01,07,38,Àfrica,102
2023,01,07,38,Àsia,261
2023,01,07,39,Altres Europa,6121
2023,01,07,39,Amèrica Llatina,844
2023,01,07,39,Amèrica del Nord,16
2023,01,07,39,Europa Occidental,48
2023,01,07,39,Oceania,0
2023,01,07,39,Àfrica,95
2023,01,07,39,Àsia,123
2023,01,07,40,Altres Europa,4449
2023,01,07,40,Amèrica Llatina,454
2023,01,07,40,Amèrica del Nord,0
2023,01,07,40,Europa Occidental,29
2023,01,07,40,Oceania,0
2023,01,07,40,Àfrica,34
2023,01,07,40,Àsia,139
2023,01,07,41,Altres Europa,5396
2023,01,07,41,Amèrica Llatina,280
2023,01,07,41,Amèrica del Nord,5
2023,01,07,41,Europa Occidental,10
2023,01,07,41,Oceania,0
2023,01,07,41,Àfrica,7
2023,01,07,41,Àsia,71
2023,01,07,42,Altres Europa,608
2023,01,07,42,Amèrica Llatina,25
2023,01,07,42,Amèrica del Nord,0
2023,01,07,42,Europa Occidental,0
2023,01,07,42,Àfrica,9
2023,01,07,42,Àsia,29
2023,01,07,43,Altres Europa,24304
2023,01,07,43,Amèrica Llatina,3199
2023,01,07,43,Amèrica del Nord,0
2023,01,07,43,Europa Occidental,101
2023,01,07,43,No consta,0
2023,01,07,43,Àfrica,414
2023,01,07,43,Àsia,919
2023,01,08,44,Altres Europa,22182
2023,01,08,44,Amèrica Llatina,2288
2023,01,08,44,Amèrica del Nord,0
2023,01,08,44,Europa Occidental,74
2023,01,08,44,No consta,0
2023,01,08,44,Àfrica,150
2023,01,08,44,Àsia,808
2023,01,08,45,Altres Europa,21899
2023,01,08,45,Amèrica Llatina,4468
2023,01,08,45,Amèrica del Nord,5
2023,01,08,45,Europa Occidental,37
2023,01,08,45,No consta,0
2023,01,08,45,Oceania,0
2023,01,08,45,Àfrica,587
2023,01,08,45,Àsia,1556
2023,01,08,46,Altres Europa,12672
2023,01,08,46,Amèrica Llatina,2295
2023,01,08,46,Amèrica del Nord,0
2023,01,08,46,Europa Occidental,21
2023,01,08,46,No consta,0
2023,01,08,46,Oceania,0
2023,01,08,46,Àfrica,267
2023,01,08,46,Àsia,884
2023,01,08,47,Altres Europa,1989
2023,01,08,47,Amèrica Llatina,105
2023,01,08,47,Amèrica del Nord,0
2023,01,08,47,Europa Occidental,0
2023,01,08,47,Àfrica,31
2023,01,08,47,Àsia,0
2023,01,08,48,Altres Europa,13746
2023,01,08,48,Amèrica Llatina,974
2023,01,08,48,Amèrica del Nord,0
2023,01,08,48,Europa Occidental,12
2023,01,08,48,No consta,0
2023,01,08,48,Oceania,0
2023,01,08,48,Àfrica,56
2023,01,08,48,Àsia,231
2023,01,08,49,Altres Europa,6354
2023,01,08,49,Amèrica Llatina,248
2023,01,08,49,Amèrica del Nord,0
2023,01,08,49,Europa Occidental,0
2023,01,08,49,No consta,0
2023,01,08,49,Àfrica,12
2023,01,08,49,Àsia,64
2023,01,08,50,Altres Europa,12803
2023,01,08,50,Amèrica Llatina,2435
2023,01,08,50,Amèrica del Nord,0
2023,01,08,50,Europa Occidental,50
2023,01,08,50,No consta,0
2023,01,08,50,Àfrica,365
2023,01,08,50,Àsia,694
2023,01,08,51,Altres Europa,10092
2023,01,08,51,Amèrica Llatina,1802
2023,01,08,51,Amèrica del Nord,0
2023,01,08,51,Europa Occidental,32
2023,01,08,51,Àfrica,165
2023,01,08,51,Àsia,542
2023,01,08,52,Altres Europa,22307
2023,01,08,52,Amèrica Llatina,2685
2023,01,08,52,Amèrica del Nord,0
2023,01,08,52,Europa Occidental,19
2023,01,08,52,No consta,0
2023,01,08,52,Àfrica,191
2023,01,08,52,Àsia,1006
2023,01,08,53,Altres Europa,6011
2023,01,08,53,Amèrica Llatina,838
2023,01,08,53,Amèrica del Nord,0
2023,01,08,53,Europa Occidental,0
2023,01,08,53,Àfrica,201
2023,01,08,53,Àsia,510
2023,01,08,54,Altres Europa,2442
2023,01,08,54,Amèrica Llatina,219
2023,01,08,54,Amèrica del Nord,0
2023,01,08,54,Europa Occidental,7
2023,01,08,54,Àfrica,165
2023,01,08,54,Àsia,60
2023,01,08,55,Altres Europa,7783
2023,01,08,55,Amèrica Llatina,1573
2023,01,08,55,Amèrica del Nord,0
2023,01,08,55,Europa Occidental,0
2023,01,08,55,Àfrica,772
2023,01,08,55,Àsia,637
2023,01,08,56,Altres Europa,1215
2023,01,08,56,Amèrica Llatina,104
2023,01,08,56,Amèrica del Nord,0
2023,01,08,56,Europa Occidental,0
2023,01,08,56,No consta,0
2023,01,08,56,Àfrica,25
2023,01,08,56,Àsia,55
2023,01,09,57,Altres Europa,7589
2023,01,09,57,Amèrica Llatina,1050
2023,01,09,57,Amèrica del Nord,0
2023,01,09,57,Europa Occidental,16
2023,01,09,57,Àfrica,631
2023,01,09,57,Àsia,914
2023,01,09,58,Altres Europa,2247
2023,01,09,58,Amèrica Llatina,114
2023,01,09,58,Europa Occidental,0
2023,01,09,58,Àfrica,78
2023,01,09,58,Àsia,105
2023,01,09,59,Altres Europa,11026
2023,01,09,59,Amèrica Llatina,2000
2023,01,09,59,Amèrica del Nord,0
2023,01,09,59,Europa Occidental,12
2023,01,09,59,Oceania,0
2023,01,09,59,Àfrica,382
2023,01,09,59,Àsia,876
2023,01,09,60,Altres Europa,52966
2023,01,09,60,Amèrica Llatina,2596
2023,01,09,60,Amèrica del Nord,0
2023,01,09,60,Europa Occidental,179
2023,01,09,60,No consta,0
2023,01,09,60,Oceania,0
2023,01,09,60,Àfrica,441
2023,01,09,60,Àsia,768
2023,01,09,61,Altres Europa,25608
2023,01,09,61,Amèrica Llatina,2588
2023,01,09,61,Amèrica del Nord,0
2023,01,09,61,Europa Occidental,131
2023,01,09,61,No consta,0
2023,01,09,61,Àfrica,126
2023,01,09,61,Àsia,962
2023,01,09,62,Altres Europa,12697
2023,01,09,62,Amèrica Llatina,1135
2023,01,09,62,Amèrica del Nord,0
2023,01,09,62,Europa Occidental,78
2023,01,09,62,No consta,0
2023,01,09,62,Oceania,0
2023,01,09,62,Àfrica,66
2023,01,09,62,Àsia,438
2023,01,09,63,Altres Europa,19077
2023,01,09,63,Amèrica Llatina,1555
2023,01,09,63,Amèrica del Nord,8
2023,01,09,63,Europa Occidental,180
2023,01,09,63,No consta,0
2023,01,09,63,Oceania,0
2023,01,09,63,Àfrica,118
2023,01,09,63,Àsia,802
2023,01,10,64,Altres Europa,32177
2023,01,10,64,Amèrica Llatina,3300
2023,01,10,64,Amèrica del Nord,11
2023,01,10,64,Europa Occidental,725
2023,01,10,64,No consta,0
2023,01,10,64,Oceania,0
2023,01,10,64,Àfrica,327
2023,01,10,64,Àsia,1298
2023,01,10,65,Altres Europa,23153
2023,01,10,65,Amèrica Llatina,1677
2023,01,10,65,Amèrica del Nord,16
2023,01,10,65,Europa Occidental,347
2023,01,10,65,No consta,0
2023,01,10,65,Oceania,0
2023,01,10,65,Àfrica,267
2023,01,10,65,Àsia,628
2023,01,10,66,Altres Europa,13770
2023,01,10,66,Amèrica Llatina,1003
2023,01,10,66,Amèrica del Nord,76
2023,01,10,66,Europa Occidental,537
2023,01,10,66,No consta,0
2023,01,10,66,Oceania,0
2023,01,10,66,Àfrica,207
2023,01,10,66,Àsia,598
2023,01,10,67,Altres Europa,8253
2023,01,10,67,Amèrica Llatina,341
2023,01,10,67,Amèrica del Nord,79
2023,01,10,67,Europa Occidental,395
2023,01,10,67,No consta,0
2023,01,10,67,Oceania,0
2023,01,10,67,Àfrica,10
2023,01,10,67,Àsia,130
2023,01,10,68,Altres Europa,29580
2023,01,10,68,Amèrica Llatina,1687
2023,01,10,68,Amèrica del Nord,145
2023,01,10,68,Europa Occidental,1297
2023,01,10,68,No consta,0
2023,01,10,68,Oceania,0
2023,01,10,68,Àfrica,188
2023,01,10,68,Àsia,799
2023,01,10,69,Altres Europa,11917
2023,01,10,69,Amèrica Llatina,503
2023,01,10,69,Amèrica del Nord,55
2023,01,10,69,Europa Occidental,385
2023,01,10,69,No consta,0
2023,01,10,69,Oceania,0
2023,01,10,69,Àfrica,123
2023,01,10,69,Àsia,328
2023,01,10,70,Altres Europa,18893
2023,01,10,70,Amèrica Llatina,2902
2023,01,10,70,Amèrica del Nord,0
2023,01,10,70,Europa Occidental,119
2023,01,10,70,No consta,0
2023,01,10,70,Oceania,0
2023,01,10,70,Àfrica,1388
2023,01,10,70,Àsia,4346
2023,01,10,71,Altres Europa,18622
2023,01,10,71,Amèrica Llatina,1310
2023,01,10,71,Amèrica del Nord,23
2023,01,10,71,Europa Occidental,263
2023,01,10,71,No consta,0
2023,01,10,71,Oceania,0
2023,01,10,71,Àfrica,267
2023,01,10,71,Àsia,558
2023,01,10,72,Altres Europa,22748
2023,01,10,72,Amèrica Llatina,1679
2023,01,10,72,Amèrica del Nord,0
2023,01,10,72,Europa Occidental,126
2023,01,10,72,No consta,0
2023,01,10,72,Oceania,0
2023,01,10,72,Àfrica,74
2023,01,10,72,Àsia,1139
2023,01,10,73,Altres Europa,25364
2023,01,10,73,Amèrica Llatina,1831
2023,01,10,73,Amèrica del Nord,0
2023,01,10,73,Europa Occidental,43
2023,01,10,73,No consta,0
2023,01,10,73,Oceania,0
2023,01,10,73,Àfrica,255
2023,01,10,73,Àsia,1300
2024,01,01,01,Altres Europa,26986
2024,01,01,01,Amèrica Llatina,4120
2024,01,01,01,Amèrica del Nord,352
2024,01,01,01,Europa Occidental,1715
2024,01,01,01,No consta,0
2024,01,01,01,Oceania,10
2024,01,01,01,Àfrica,2014
2024,01,01,01,Àsia,11431
2024,01,01,02,Altres Europa,11830
2024,01,01,02,Amèrica Llatina,3145
2024,01,01,02,Amèrica del Nord,339
2024,01,01,02,Europa Occidental,1261
2024,01,01,02,No consta,0
2024,01,01,02,Oceania,12
2024,01,01,02,Àfrica,2240
2024,01,01,02,Àsia,8234
2024,01,01,03,Altres Europa,10830
2024,01,01,03,Amèrica Llatina,1558
2024,01,01,03,Amèrica del Nord,124
2024,01,01,03,Europa Occidental,778
2024,01,01,03,No consta,0
2024,01,01,03,Oceania,5
2024,01,01,03,Àfrica,421
2024,01,01,03,Àsia,596
2024,01,01,04,Altres Europa,15761
2024,01,01,04,Amèrica Llatina,2245
2024,01,01,04,Amèrica del Nord,464
2024,01,01,04,Europa Occidental,1681
2024,01,01,04,No consta,0
2024,01,01,04,Oceania,16
2024,01,01,04,Àfrica,658
2024,01,01,04,Àsia,1438
2024,01,02,05,Altres Europa,26818
2024,01,02,05,Amèrica Llatina,4488
2024,01,02,05,Amèrica del Nord,157
2024,01,02,05,Europa Occidental,1135
2024,01,02,05,No consta,0
2024,01,02,05,Oceania,0
2024,01,02,05,Àfrica,559
2024,01,02,05,Àsia,2488
2024,01,02,06,Altres Europa,42670
2024,01,02,06,Amèrica Llatina,5528
2024,01,02,06,Amèrica del Nord,184
2024,01,02,06,Europa Occidental,1158
2024,01,02,06,No consta,0
2024,01,02,06,Oceania,0
2024,01,02,06,Àfrica,373
2024,01,02,06,Àsia,2229
2024,01,02,07,Altres Europa,36120
2024,01,02,07,Amèrica Llatina,3028
2024,01,02,07,Amèrica del Nord,847
2024,01,02,07,Europa Occidental,2367
2024,01,02,07,No consta,0
2024,01,02,07,Oceania,18
2024,01,02,07,Àfrica,322
2024,01,02,07,Àsia,1595
2024,01,02,08,Altres Europa,34861
2024,01,02,08,Amèrica Llatina,4234
2024,01,02,08,Amèrica del Nord,474
2024,01,02,08,Europa Occidental,1626
2024,01,02,08,No consta,0
2024,01,02,08,Oceania,0
2024,01,02,08,Àfrica,313
2024,01,02,08,Àsia,1773
2024,01,02,09,Altres Europa,48537
2024,01,02,09,Amèrica Llatina,5015
2024,01,02,09,Amèrica del Nord,161
2024,01,02,09,Europa Occidental,1164
2024,01,02,09,No consta,5
2024,01,02,09,Oceania,0
2024,01,02,09,Àfrica,306
2024,01,02,09,Àsia,2173
2024,01,02,10,Altres Europa,31120
2024,01,02,10,Amèrica Llatina,2817
2024,01,02,10,Amèrica del Nord,197
2024,01,02,10,Europa Occidental,1117
2024,01,02,10,No consta,0
2024,01,02,10,Oceania,0
2024,01,02,10,Àfrica,399
2024,01,02,10,Àsia,2609
2024,01,03,11,Altres Europa,28956
2024,01,03,11,Amèrica Llatina,3572
2024,01,03,11,Amèrica del Nord,182
2024,01,03,11,Europa Occidental,1501
2024,01,03,11,No consta,0
2024,01,03,11,Oceania,5
2024,01,03,11,Àfrica,854
2024,01,03,11,Àsia,3705
2024,01,03,12,Altres Europa,1646
2024,01,03,12,Amèrica Llatina,169
2024,01,03,12,Amèrica del Nord,0
2024,01,03,12,Europa Occidental,32
2024,01,03,12,Àfrica,40
2024,01,03,12,Àsia,69
2024,01,03,13,Altres Europa,25861
2024,01,03,13,Amèrica Llatina,2457
2024,01,03,13,Amèrica del Nord,0
2024,01,03,13,Europa Occidental,114
2024,01,03,13,No consta,0
2024,01,03,13,Oceania,0
2024,01,03,13,Àfrica,411
2024,01,03,13,Àsia,1794
2024,01,03,14,Altres Europa,8564
2024,01,03,14,Amèrica Llatina,905
2024,01,03,14,Amèrica del Nord,0
2024,01,03,14,Europa Occidental,176
2024,01,03,14,No consta,0
2024,01,03,14,Oceania,0
2024,01,03,14,Àfrica,394
2024,01,03,14,Àsia,514
2024,01,03,15,Altres Europa,12839
2024,01,03,15,Amèrica Llatina,1580
2024,01,03,15,Amèrica del Nord,14
2024,01,03,15,Europa Occidental,346
2024,01,03,15,No consta,0
2024,01,03,15,Oceania,0
2024,01,03,15,Àfrica,269
2024,01,03,15,Àsia,962
2024,01,03,16,Altres Europa,17476
2024,01,03,16,Amèrica Llatina,1459
2024,01,03,16,Amèrica del Nord,6
2024,01,03,16,Europa Occidental,216
2024,01,03,16,No consta,0
2024,01,03,16,Oceania,0
2024,01,03,16,Àfrica,159
2024,01,03,16,Àsia,769
2024,01,03,17,Altres Europa,20172
2024,01,03,17,Amèrica Llatina,2834
2024,01,03,17,Amèrica del Nord,10
2024,01,03,17,Europa Occidental,241
2024,01,03,17,No consta,0
2024,01,03,17,Oceania,0
2024,01,03,17,Àfrica,220
2024,01,03,17,Àsia,1127
2024,01,03,18,Altres Europa,35692
2024,01,03,18,Amèrica Llatina,6110
2024,01,03,18,Amèrica del Nord,31
2024,01,03,18,Europa Occidental,691
2024,01,03,18,No consta,5
2024,01,03,18,Oceania,0
2024,01,03,18,Àfrica,1041
2024,01,03,18,Àsia,2799
2024,01,04,19,Altres Europa,40744
2024,01,04,19,Amèrica Llatina,2821
2024,01,04,19,Amèrica del Nord,131
2024,01,04,19,Europa Occidental,630
2024,01,04,19,No consta,0
2024,01,04,19,Oceania,0
2024,01,04,19,Àfrica,186
2024,01,04,19,Àsia,1328
2024,01,04,20,Altres Europa,21086
2024,01,04,20,Amèrica Llatina,1729
2024,01,04,20,Amèrica del Nord,18
2024,01,04,20,Europa Occidental,257
2024,01,04,20,No consta,0
2024,01,04,20,Oceania,0
2024,01,04,20,Àfrica,127
2024,01,04,20,Àsia,709
2024,01,04,21,Altres Europa,10654
2024,01,04,21,Amèrica Llatina,544
2024,01,04,21,Amèrica del Nord,95
2024,01,04,21,Europa Occidental,558
2024,01,04,21,Oceania,0
2024,01,04,21,Àfrica,88
2024,01,04,21,Àsia,420
2024,01,05,22,Altres Europa,4411
2024,01,05,22,Amèrica Llatina,119
2024,01,05,22,Amèrica del Nord,19
2024,01,05,22,Europa Occidental,247
2024,01,05,22,No consta,0
2024,01,05,22,Àfrica,6
2024,01,05,22,Àsia,36
2024,01,05,23,Altres Europa,22287
2024,01,05,23,Amèrica Llatina,826
2024,01,05,23,Amèrica del Nord,177
2024,01,05,23,Europa Occidental,943
2024,01,05,23,No consta,0
2024,01,05,23,Oceania,0
2024,01,05,23,Àfrica,143
2024,01,05,23,Àsia,331
2024,01,05,24,Altres Europa,14877
2024,01,05,24,Amèrica Llatina,445
2024,01,05,24,Amèrica del Nord,100
2024,01,05,24,Europa Occidental,390
2024,01,05,24,No consta,0
2024,01,05,24,Oceania,0
2024,01,05,24,Àfrica,105
2024,01,05,24,Àsia,234
2024,01,05,25,Altres Europa,23546
2024,01,05,25,Amèrica Llatina,1334
2024,01,05,25,Amèrica del Nord,162
2024,01,05,25,Europa Occidental,629
2024,01,05,25,No consta,0
2024,01,05,25,Oceania,0
2024,01,05,25,Àfrica,135
2024,01,05,25,Àsia,580
2024,01,05,26,Altres Europa,42655
2024,01,05,26,Amèrica Llatina,2129
2024,01,05,26,Amèrica del Nord,590
2024,01,05,26,Europa Occidental,1422
2024,01,05,26,No consta,0
2024,01,05,26,Oceania,0
2024,01,05,26,Àfrica,120
2024,01,05,26,Àsia,829
2024,01,05,27,Altres Europa,26623
2024,01,05,27,Amèrica Llatina,1619
2024,01,05,27,Amèrica del Nord,124
2024,01,05,27,Europa Occidental,813
2024,01,05,27,No consta,0
2024,01,05,27,Oceania,0
2024,01,05,27,Àfrica,129
2024,01,05,27,Àsia,543
2024,01,06,28,Altres Europa,14574
2024,01,06,28,Amèrica Llatina,1053
2024,01,06,28,Amèrica del Nord,18
2024,01,06,28,Europa Occidental,338
2024,01,06,28,No consta,0
2024,01,06,28,Oceania,0
2024,01,06,28,Àfrica,83
2024,01,06,28,Àsia,335
2024,01,06,29,Altres Europa,6721
2024,01,06,29,Amèrica Llatina,738
2024,01,06,29,Amèrica del Nord,12
2024,01,06,29,Europa Occidental,143
2024,01,06,29,Oceania,0
2024,01,06,29,Àfrica,63
2024,01,06,29,Àsia,136
2024,01,06,30,Altres Europa,11887
2024,01,06,30,Amèrica Llatina,884
2024,01,06,30,Amèrica del Nord,8
2024,01,06,30,Europa Occidental,278
2024,01,06,30,No consta,0
2024,01,06,30,Oceania,0
2024,01,06,30,Àfrica,120
2024,01,06,30,Àsia,239
2024,01,06,31,Altres Europa,42122
2024,01,06,31,Amèrica Llatina,3642
2024,01,06,31,Amèrica del Nord,545
2024,01,06,31,Europa Occidental,2253
2024,01,06,31,No consta,0
2024,01,06,31,Oceania,0
2024,01,06,31,Àfrica,412
2024,01,06,31,Àsia,1287
2024,01,06,32,Altres Europa,30718
2024,01,06,32,Amèrica Llatina,2871
2024,01,06,32,Amèrica del Nord,95
2024,01,06,32,Europa Occidental,770
2024,01,06,32,No consta,0
2024,01,06,32,Oceania,0
2024,01,06,32,Àfrica,222
2024,01,06,32,Àsia,1148
2024,01,07,33,Altres Europa,22527
2024,01,07,33,Amèrica Llatina,2196
2024,01,07,33,Amèrica del Nord,10
2024,01,07,33,Europa Occidental,357
2024,01,07,33,No consta,0
2024,01,07,33,Oceania,0
2024,01,07,33,Àfrica,143
2024,01,07,33,Àsia,589
2024,01,07,34,Altres Europa,8192
2024,01,07,34,Amèrica Llatina,767
2024,01,07,34,Amèrica del Nord,0
2024,01,07,34,Europa Occidental,155
2024,01,07,34,No consta,0
2024,01,07,34,Oceania,0
2024,01,07,34,Àfrica,65
2024,01,07,34,Àsia,183
2024,01,07,35,Altres Europa,32500
