Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Domicili,Valor
2008,01,10,68,Una dona de 18 a 64 anys,968
2008,01,10,68,Una dona de 65 anys i més,1173
2008,01,10,69,Altres domicilis amb una o més persones menors de 18 anys,315
2008,01,10,69,Dues persones de 18 a 64 anys,598
2008,01,10,69,Dues persones de 65 anys i més,243
2008,01,10,69,Dues persones o més totes majors de 18 anys,621
2008,01,10,69,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,27
2008,01,10,69,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,105
2008,01,10,69,Dues persones: una de 18-64 anys i l'altra de 65 i més,163
2008,01,10,69,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,781
2008,01,10,69,Un home de 18 a 64 anys,457
2008,01,10,69,Un home de 65 anys i més,57
2008,01,10,69,Una dona de 18 a 64 anys,339
2008,01,10,69,Una dona de 65 anys i més,182
2008,01,10,70,Altres domicilis amb una o més persones menors de 18 anys,888
2008,01,10,70,Dues persones de 18 a 64 anys,886
2008,01,10,70,Dues persones de 65 anys i més,862
2008,01,10,70,Dues persones o més totes majors de 18 anys,1751
2008,01,10,70,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,31
2008,01,10,70,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,151
2008,01,10,70,Dues persones: una de 18-64 anys i l'altra de 65 i més,475
2008,01,10,70,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1004
2008,01,10,70,Un home de 18 a 64 anys,502
2008,01,10,70,Un home de 65 anys i més,206
2008,01,10,70,Una dona de 18 a 64 anys,419
2008,01,10,70,Una dona de 65 anys i més,832
2008,01,10,71,Altres domicilis amb una o més persones menors de 18 anys,587
2008,01,10,71,Dues persones de 18 a 64 anys,1038
2008,01,10,71,Dues persones de 65 anys i més,584
2008,01,10,71,Dues persones o més totes majors de 18 anys,1494
2008,01,10,71,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,45
2008,01,10,71,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,166
2008,01,10,71,Dues persones: una de 18-64 anys i l'altra de 65 i més,357
2008,01,10,71,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1275
2008,01,10,71,Un home de 18 a 64 anys,524
2008,01,10,71,Un home de 65 anys i més,153
2008,01,10,71,Una dona de 18 a 64 anys,441
2008,01,10,71,Una dona de 65 anys i més,575
2008,01,10,72,Altres domicilis amb una o més persones menors de 18 anys,702
2008,01,10,72,Dues persones de 18 a 64 anys,1346
2008,01,10,72,Dues persones de 65 anys i més,1209
2008,01,10,72,Dues persones o més totes majors de 18 anys,2221
2008,01,10,72,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,32
2008,01,10,72,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,204
2008,01,10,72,Dues persones: una de 18-64 anys i l'altra de 65 i més,731
2008,01,10,72,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1406
2008,01,10,72,Un home de 18 a 64 anys,594
2008,01,10,72,Un home de 65 anys i més,257
2008,01,10,72,Una dona de 18 a 64 anys,654
2008,01,10,72,Una dona de 65 anys i més,1175
2008,01,10,73,Altres domicilis amb una o més persones menors de 18 anys,937
2008,01,10,73,Dues persones de 18 a 64 anys,1481
2008,01,10,73,Dues persones de 65 anys i més,1245
2008,01,10,73,Dues persones o més totes majors de 18 anys,2597
2008,01,10,73,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,46
2008,01,10,73,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,195
2008,01,10,73,Dues persones: una de 18-64 anys i l'altra de 65 i més,700
2008,01,10,73,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1542
2008,01,10,73,Un home de 18 a 64 anys,544
2008,01,10,73,Un home de 65 anys i més,267
2008,01,10,73,Una dona de 18 a 64 anys,571
2008,01,10,73,Una dona de 65 anys i més,1053
2009,01,01,01,Altres domicilis amb una o més persones menors de 18 anys,2046
2009,01,01,01,Dues persones de 18 a 64 anys,2387
2009,01,01,01,Dues persones de 65 anys i més,841
2009,01,01,01,Dues persones o més totes majors de 18 anys,3370
2009,01,01,01,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,60
2009,01,01,01,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,296
2009,01,01,01,Dues persones: una de 18-64 anys i l'altra de 65 i més,838
2009,01,01,01,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1219
2009,01,01,01,Un home de 18 a 64 anys,2290
2009,01,01,01,Un home de 65 anys i més,610
2009,01,01,01,Una dona de 18 a 64 anys,1669
2009,01,01,01,Una dona de 65 anys i més,1529
2009,01,01,02,Altres domicilis amb una o més persones menors de 18 anys,425
2009,01,01,02,Dues persones de 18 a 64 anys,1056
2009,01,01,02,Dues persones de 65 anys i més,323
2009,01,01,02,Dues persones o més totes majors de 18 anys,1357
2009,01,01,02,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,31
2009,01,01,02,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,117
2009,01,01,02,Dues persones: una de 18-64 anys i l'altra de 65 i més,316
2009,01,01,02,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,448
2009,01,01,02,Un home de 18 a 64 anys,1025
2009,01,01,02,Un home de 65 anys i més,232
2009,01,01,02,Una dona de 18 a 64 anys,743
2009,01,01,02,Una dona de 65 anys i més,587
2009,01,01,03,Altres domicilis amb una o més persones menors de 18 anys,453
2009,01,01,03,Dues persones de 18 a 64 anys,1050
2009,01,01,03,Dues persones de 65 anys i més,496
2009,01,01,03,Dues persones o més totes majors de 18 anys,1194
2009,01,01,03,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,24
2009,01,01,03,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,152
2009,01,01,03,Dues persones: una de 18-64 anys i l'altra de 65 i més,408
2009,01,01,03,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,641
2009,01,01,03,Un home de 18 a 64 anys,910
2009,01,01,03,Un home de 65 anys i més,232
2009,01,01,03,Una dona de 18 a 64 anys,653
2009,01,01,03,Una dona de 65 anys i més,833
2009,01,01,04,Altres domicilis amb una o més persones menors de 18 anys,645
2009,01,01,04,Dues persones de 18 a 64 anys,1642
2009,01,01,04,Dues persones de 65 anys i més,542
2009,01,01,04,Dues persones o més totes majors de 18 anys,1753
2009,01,01,04,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,45
2009,01,01,04,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,209
2009,01,01,04,Dues persones: una de 18-64 anys i l'altra de 65 i més,456
2009,01,01,04,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,750
2009,01,01,04,Un home de 18 a 64 anys,1418
2009,01,01,04,Un home de 65 anys i més,312
2009,01,01,04,Una dona de 18 a 64 anys,1168
2009,01,01,04,Una dona de 65 anys i més,984
2009,01,02,05,Altres domicilis amb una o més persones menors de 18 anys,847
2009,01,02,05,Dues persones de 18 a 64 anys,1777
2009,01,02,05,Dues persones de 65 anys i més,1011
2009,01,02,05,Dues persones o més totes majors de 18 anys,2668
2009,01,02,05,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,59
2009,01,02,05,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,263
2009,01,02,05,Dues persones: una de 18-64 anys i l'altra de 65 i més,716
2009,01,02,05,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1593
2009,01,02,05,Un home de 18 a 64 anys,1064
2009,01,02,05,Un home de 65 anys i més,321
2009,01,02,05,Una dona de 18 a 64 anys,1133
2009,01,02,05,Una dona de 65 anys i més,1255
2009,01,02,06,Altres domicilis amb una o més persones menors de 18 anys,1380
2009,01,02,06,Dues persones de 18 a 64 anys,2977
2009,01,02,06,Dues persones de 65 anys i més,1887
2009,01,02,06,Dues persones o més totes majors de 18 anys,4425
2009,01,02,06,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,82
2009,01,02,06,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,464
2009,01,02,06,Dues persones: una de 18-64 anys i l'altra de 65 i més,1266
2009,01,02,06,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2521
2009,01,02,06,Un home de 18 a 64 anys,1760
2009,01,02,06,Un home de 65 anys i més,582
2009,01,02,06,Una dona de 18 a 64 anys,2203
2009,01,02,06,Una dona de 65 anys i més,2504
2009,01,02,07,Altres domicilis amb una o més persones menors de 18 anys,1088
2009,01,02,07,Dues persones de 18 a 64 anys,2402
2009,01,02,07,Dues persones de 65 anys i més,1271
2009,01,02,07,Dues persones o més totes majors de 18 anys,3432
2009,01,02,07,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,119
2009,01,02,07,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,424
2009,01,02,07,Dues persones: una de 18-64 anys i l'altra de 65 i més,1027
2009,01,02,07,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2036
2009,01,02,07,Un home de 18 a 64 anys,1839
2009,01,02,07,Un home de 65 anys i més,530
2009,01,02,07,Una dona de 18 a 64 anys,1961
2009,01,02,07,Una dona de 65 anys i més,1960
2009,01,02,08,Altres domicilis amb una o més persones menors de 18 anys,1023
2009,01,02,08,Dues persones de 18 a 64 anys,2333
2009,01,02,08,Dues persones de 65 anys i més,1419
2009,01,02,08,Dues persones o més totes majors de 18 anys,3401
2009,01,02,08,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,114
2009,01,02,08,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,405
2009,01,02,08,Dues persones: una de 18-64 anys i l'altra de 65 i més,1092
2009,01,02,08,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1879
2009,01,02,08,Un home de 18 a 64 anys,1706
2009,01,02,08,Un home de 65 anys i més,520
2009,01,02,08,Una dona de 18 a 64 anys,1912
2009,01,02,08,Una dona de 65 anys i més,2184
2009,01,02,09,Altres domicilis amb una o més persones menors de 18 anys,1570
2009,01,02,09,Dues persones de 18 a 64 anys,3305
2009,01,02,09,Dues persones de 65 anys i més,2057
2009,01,02,09,Dues persones o més totes majors de 18 anys,4979
2009,01,02,09,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,140
2009,01,02,09,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,534
2009,01,02,09,Dues persones: una de 18-64 anys i l'altra de 65 i més,1467
2009,01,02,09,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2676
2009,01,02,09,Un home de 18 a 64 anys,2018
2009,01,02,09,Un home de 65 anys i més,622
2009,01,02,09,Una dona de 18 a 64 anys,2330
2009,01,02,09,Una dona de 65 anys i més,2630
2009,01,02,10,Altres domicilis amb una o més persones menors de 18 anys,991
2009,01,02,10,Dues persones de 18 a 64 anys,2133
2009,01,02,10,Dues persones de 65 anys i més,1512
2009,01,02,10,Dues persones o més totes majors de 18 anys,3217
2009,01,02,10,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,82
2009,01,02,10,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,313
2009,01,02,10,Dues persones: una de 18-64 anys i l'altra de 65 i més,985
2009,01,02,10,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1664
2009,01,02,10,Un home de 18 a 64 anys,1445
2009,01,02,10,Un home de 65 anys i més,462
2009,01,02,10,Una dona de 18 a 64 anys,1502
2009,01,02,10,Una dona de 65 anys i més,2033
2009,01,03,11,Altres domicilis amb una o més persones menors de 18 anys,1449
2009,01,03,11,Dues persones de 18 a 64 anys,2248
2009,01,03,11,Dues persones de 65 anys i més,1152
2009,01,03,11,Dues persones o més totes majors de 18 anys,3096
2009,01,03,11,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,63
2009,01,03,11,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,318
2009,01,03,11,Dues persones: una de 18-64 anys i l'altra de 65 i més,877
2009,01,03,11,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1653
2009,01,03,11,Un home de 18 a 64 anys,1593
2009,01,03,11,Un home de 65 anys i més,519
2009,01,03,11,Una dona de 18 a 64 anys,1561
2009,01,03,11,Una dona de 65 anys i més,1660
2009,01,03,12,Altres domicilis amb una o més persones menors de 18 anys,55
2009,01,03,12,Dues persones de 18 a 64 anys,38
2009,01,03,12,Dues persones de 65 anys i més,28
2009,01,03,12,Dues persones o més totes majors de 18 anys,78
2009,01,03,12,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,1
2009,01,03,12,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,11
2009,01,03,12,Dues persones: una de 18-64 anys i l'altra de 65 i més,33
2009,01,03,12,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,51
2009,01,03,12,Un home de 18 a 64 anys,52
2009,01,03,12,Un home de 65 anys i més,19
2009,01,03,12,Una dona de 18 a 64 anys,27
2009,01,03,12,Una dona de 65 anys i més,63
2009,01,03,13,Altres domicilis amb una o més persones menors de 18 anys,1181
2009,01,03,13,Dues persones de 18 a 64 anys,1429
2009,01,03,13,Dues persones de 65 anys i més,989
2009,01,03,13,Dues persones o més totes majors de 18 anys,2173
2009,01,03,13,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,50
2009,01,03,13,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,293
2009,01,03,13,Dues persones: una de 18-64 anys i l'altra de 65 i més,581
2009,01,03,13,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1890
2009,01,03,13,Un home de 18 a 64 anys,822
2009,01,03,13,Un home de 65 anys i més,295
2009,01,03,13,Una dona de 18 a 64 anys,636
2009,01,03,13,Una dona de 65 anys i més,888
2009,01,03,14,Altres domicilis amb una o més persones menors de 18 anys,267
2009,01,03,14,Dues persones de 18 a 64 anys,667
2009,01,03,14,Dues persones de 65 anys i més,351
2009,01,03,14,Dues persones o més totes majors de 18 anys,845
2009,01,03,14,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,17
2009,01,03,14,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,95
2009,01,03,14,Dues persones: una de 18-64 anys i l'altra de 65 i més,199
2009,01,03,14,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,506
2009,01,03,14,Un home de 18 a 64 anys,349
2009,01,03,14,Un home de 65 anys i més,117
2009,01,03,14,Una dona de 18 a 64 anys,361
2009,01,03,14,Una dona de 65 anys i més,399
2009,01,03,15,Altres domicilis amb una o més persones menors de 18 anys,481
2009,01,03,15,Dues persones de 18 a 64 anys,967
2009,01,03,15,Dues persones de 65 anys i més,476
2009,01,03,15,Dues persones o més totes majors de 18 anys,1360
2009,01,03,15,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,25
2009,01,03,15,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,106
2009,01,03,15,Dues persones: una de 18-64 anys i l'altra de 65 i més,343
2009,01,03,15,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,707
2009,01,03,15,Un home de 18 a 64 anys,582
2009,01,03,15,Un home de 65 anys i més,202
2009,01,03,15,Una dona de 18 a 64 anys,650
2009,01,03,15,Una dona de 65 anys i més,597
2009,01,03,16,Altres domicilis amb una o més persones menors de 18 anys,568
2009,01,03,16,Dues persones de 18 a 64 anys,1111
2009,01,03,16,Dues persones de 65 anys i més,657
2009,01,03,16,Dues persones o més totes majors de 18 anys,1569
2009,01,03,16,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,26
2009,01,03,16,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,152
2009,01,03,16,Dues persones: una de 18-64 anys i l'altra de 65 i més,381
2009,01,03,16,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1038
2009,01,03,16,Un home de 18 a 64 anys,558
2009,01,03,16,Un home de 65 anys i més,153
2009,01,03,16,Una dona de 18 a 64 anys,572
2009,01,03,16,Una dona de 65 anys i més,606
2009,01,03,17,Altres domicilis amb una o més persones menors de 18 anys,754
2009,01,03,17,Dues persones de 18 a 64 anys,1447
2009,01,03,17,Dues persones de 65 anys i més,868
2009,01,03,17,Dues persones o més totes majors de 18 anys,2054
2009,01,03,17,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,37
2009,01,03,17,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,204
2009,01,03,17,Dues persones: una de 18-64 anys i l'altra de 65 i més,543
