Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Educacio,Valor
1998,01,01,03,"Estudis universitaris, CFGS grau superior",537
1998,01,01,03,No consta,393
1998,01,01,03,Sense estudis,3528
1998,01,01,04,"Batxillerat elemental, graduat escolar, ESO, FPI",2841
1998,01,01,04,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3154
1998,01,01,04,"Estudis primaris, certificat d'escolaritat, EGB",5673
1998,01,01,04,"Estudis universitaris, CFGS grau superior",2138
1998,01,01,04,No consta,631
1998,01,01,04,Sense estudis,3610
1998,01,02,05,"Batxillerat elemental, graduat escolar, ESO, FPI",4350
1998,01,02,05,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6163
1998,01,02,05,"Estudis primaris, certificat d'escolaritat, EGB",5512
1998,01,02,05,"Estudis universitaris, CFGS grau superior",5465
1998,01,02,05,No consta,833
1998,01,02,05,Sense estudis,2482
1998,01,02,06,"Batxillerat elemental, graduat escolar, ESO, FPI",7936
1998,01,02,06,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9859
1998,01,02,06,"Estudis primaris, certificat d'escolaritat, EGB",10734
1998,01,02,06,"Estudis universitaris, CFGS grau superior",8020
1998,01,02,06,No consta,1262
1998,01,02,06,Sense estudis,5197
1998,01,02,07,"Batxillerat elemental, graduat escolar, ESO, FPI",5034
1998,01,02,07,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9019
1998,01,02,07,"Estudis primaris, certificat d'escolaritat, EGB",6281
1998,01,02,07,"Estudis universitaris, CFGS grau superior",11144
1998,01,02,07,No consta,1029
1998,01,02,07,Sense estudis,2475
1998,01,02,08,"Batxillerat elemental, graduat escolar, ESO, FPI",5218
1998,01,02,08,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9171
1998,01,02,08,"Estudis primaris, certificat d'escolaritat, EGB",6869
1998,01,02,08,"Estudis universitaris, CFGS grau superior",9767
1998,01,02,08,No consta,1021
1998,01,02,08,Sense estudis,3160
1998,01,02,09,"Batxillerat elemental, graduat escolar, ESO, FPI",7988
1998,01,02,09,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",12182
1998,01,02,09,"Estudis primaris, certificat d'escolaritat, EGB",10215
1998,01,02,09,"Estudis universitaris, CFGS grau superior",11525
1998,01,02,09,No consta,1652
1998,01,02,09,Sense estudis,4722
1998,01,02,10,"Batxillerat elemental, graduat escolar, ESO, FPI",5933
1998,01,02,10,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7576
1998,01,02,10,"Estudis primaris, certificat d'escolaritat, EGB",8248
1998,01,02,10,"Estudis universitaris, CFGS grau superior",5762
1998,01,02,10,No consta,973
1998,01,02,10,Sense estudis,4047
1998,01,03,11,"Batxillerat elemental, graduat escolar, ESO, FPI",5758
1998,01,03,11,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5251
1998,01,03,11,"Estudis primaris, certificat d'escolaritat, EGB",9734
1998,01,03,11,"Estudis universitaris, CFGS grau superior",2572
1998,01,03,11,No consta,914
1998,01,03,11,Sense estudis,5978
1998,01,03,12,"Batxillerat elemental, graduat escolar, ESO, FPI",213
1998,01,03,12,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",71
1998,01,03,12,"Estudis primaris, certificat d'escolaritat, EGB",482
1998,01,03,12,"Estudis universitaris, CFGS grau superior",7
1998,01,03,12,No consta,88
1998,01,03,12,Sense estudis,493
1998,01,03,13,"Batxillerat elemental, graduat escolar, ESO, FPI",4872
1998,01,03,13,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4269
1998,01,03,13,"Estudis primaris, certificat d'escolaritat, EGB",7551
1998,01,03,13,"Estudis universitaris, CFGS grau superior",1563
1998,01,03,13,No consta,949
1998,01,03,13,Sense estudis,3861
1998,01,03,14,"Batxillerat elemental, graduat escolar, ESO, FPI",1606
1998,01,03,14,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1811
1998,01,03,14,"Estudis primaris, certificat d'escolaritat, EGB",2047
1998,01,03,14,"Estudis universitaris, CFGS grau superior",1218
1998,01,03,14,No consta,296
1998,01,03,14,Sense estudis,1080
1998,01,03,15,"Batxillerat elemental, graduat escolar, ESO, FPI",2407
1998,01,03,15,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2539
1998,01,03,15,"Estudis primaris, certificat d'escolaritat, EGB",3469
1998,01,03,15,"Estudis universitaris, CFGS grau superior",1630
1998,01,03,15,No consta,477
1998,01,03,15,Sense estudis,2337
1998,01,03,16,"Batxillerat elemental, graduat escolar, ESO, FPI",3063
1998,01,03,16,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3187
1998,01,03,16,"Estudis primaris, certificat d'escolaritat, EGB",4408
1998,01,03,16,"Estudis universitaris, CFGS grau superior",1572
1998,01,03,16,No consta,610
1998,01,03,16,Sense estudis,2150
1998,01,03,17,"Batxillerat elemental, graduat escolar, ESO, FPI",3960
1998,01,03,17,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4043
1998,01,03,17,"Estudis primaris, certificat d'escolaritat, EGB",5913
1998,01,03,17,"Estudis universitaris, CFGS grau superior",2374
1998,01,03,17,No consta,770
1998,01,03,17,Sense estudis,3528
1998,01,03,18,"Batxillerat elemental, graduat escolar, ESO, FPI",6273
1998,01,03,18,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7079
1998,01,03,18,"Estudis primaris, certificat d'escolaritat, EGB",9116
1998,01,03,18,"Estudis universitaris, CFGS grau superior",5064
1998,01,03,18,No consta,1032
1998,01,03,18,Sense estudis,5336
1998,01,04,19,"Batxillerat elemental, graduat escolar, ESO, FPI",6425
1998,01,04,19,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",10460
1998,01,04,19,"Estudis primaris, certificat d'escolaritat, EGB",7594
1998,01,04,19,"Estudis universitaris, CFGS grau superior",10705
1998,01,04,19,No consta,1526
1998,01,04,19,Sense estudis,3351
1998,01,04,20,"Batxillerat elemental, graduat escolar, ESO, FPI",3273
1998,01,04,20,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5304
1998,01,04,20,"Estudis primaris, certificat d'escolaritat, EGB",4706
1998,01,04,20,"Estudis universitaris, CFGS grau superior",4858
1998,01,04,20,No consta,924
1998,01,04,20,Sense estudis,2088
1998,01,04,21,"Batxillerat elemental, graduat escolar, ESO, FPI",1134
1998,01,04,21,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2838
1998,01,04,21,"Estudis primaris, certificat d'escolaritat, EGB",1085
1998,01,04,21,"Estudis universitaris, CFGS grau superior",3820
1998,01,04,21,No consta,386
1998,01,04,21,Sense estudis,383
1998,01,05,22,"Batxillerat elemental, graduat escolar, ESO, FPI",365
1998,01,05,22,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",600
1998,01,05,22,"Estudis primaris, certificat d'escolaritat, EGB",483
1998,01,05,22,"Estudis universitaris, CFGS grau superior",673
1998,01,05,22,No consta,109
1998,01,05,22,Sense estudis,365
1998,01,05,23,"Batxillerat elemental, graduat escolar, ESO, FPI",2409
1998,01,05,23,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4745
1998,01,05,23,"Estudis primaris, certificat d'escolaritat, EGB",2565
1998,01,05,23,"Estudis universitaris, CFGS grau superior",6427
1998,01,05,23,No consta,671
1998,01,05,23,Sense estudis,1216
1998,01,05,24,"Batxillerat elemental, graduat escolar, ESO, FPI",1214
1998,01,05,24,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3399
1998,01,05,24,"Estudis primaris, certificat d'escolaritat, EGB",1242
1998,01,05,24,"Estudis universitaris, CFGS grau superior",4797
1998,01,05,24,No consta,404
1998,01,05,24,Sense estudis,421
1998,01,05,25,"Batxillerat elemental, graduat escolar, ESO, FPI",2267
1998,01,05,25,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5645
1998,01,05,25,"Estudis primaris, certificat d'escolaritat, EGB",2324
1998,01,05,25,"Estudis universitaris, CFGS grau superior",7164
1998,01,05,25,No consta,690
1998,01,05,25,Sense estudis,1015
1998,01,05,26,"Batxillerat elemental, graduat escolar, ESO, FPI",4444
1998,01,05,26,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11453
1998,01,05,26,"Estudis primaris, certificat d'escolaritat, EGB",4771
1998,01,05,26,"Estudis universitaris, CFGS grau superior",14511
1998,01,05,26,No consta,1221
1998,01,05,26,Sense estudis,1894
1998,01,05,27,"Batxillerat elemental, graduat escolar, ESO, FPI",3284
1998,01,05,27,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6594
1998,01,05,27,"Estudis primaris, certificat d'escolaritat, EGB",3115
1998,01,05,27,"Estudis universitaris, CFGS grau superior",8020
1998,01,05,27,No consta,840
1998,01,05,27,Sense estudis,1248
1998,01,06,28,"Batxillerat elemental, graduat escolar, ESO, FPI",2105
1998,01,06,28,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3170
1998,01,06,28,"Estudis primaris, certificat d'escolaritat, EGB",2630
1998,01,06,28,"Estudis universitaris, CFGS grau superior",2994
1998,01,06,28,No consta,444
1998,01,06,28,Sense estudis,1251
1998,01,06,29,"Batxillerat elemental, graduat escolar, ESO, FPI",1173
1998,01,06,29,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1259
1998,01,06,29,"Estudis primaris, certificat d'escolaritat, EGB",1440
1998,01,06,29,"Estudis universitaris, CFGS grau superior",860
1998,01,06,29,No consta,203
1998,01,06,29,Sense estudis,858
1998,01,06,30,"Batxillerat elemental, graduat escolar, ESO, FPI",1927
1998,01,06,30,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3089
1998,01,06,30,"Estudis primaris, certificat d'escolaritat, EGB",2112
1998,01,06,30,"Estudis universitaris, CFGS grau superior",2871
1998,01,06,30,No consta,434
1998,01,06,30,Sense estudis,870
1998,01,06,31,"Batxillerat elemental, graduat escolar, ESO, FPI",7141
1998,01,06,31,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9337
1998,01,06,31,"Estudis primaris, certificat d'escolaritat, EGB",11002
1998,01,06,31,"Estudis universitaris, CFGS grau superior",8048
1998,01,06,31,No consta,1217
1998,01,06,31,Sense estudis,5425
1998,01,06,32,"Batxillerat elemental, graduat escolar, ESO, FPI",5352
1998,01,06,32,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7454
1998,01,06,32,"Estudis primaris, certificat d'escolaritat, EGB",6391
1998,01,06,32,"Estudis universitaris, CFGS grau superior",6600
1998,01,06,32,No consta,988
1998,01,06,32,Sense estudis,2960
1998,01,07,33,"Batxillerat elemental, graduat escolar, ESO, FPI",4063
1998,01,07,33,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5181
1998,01,07,33,"Estudis primaris, certificat d'escolaritat, EGB",5372
1998,01,07,33,"Estudis universitaris, CFGS grau superior",3799
1998,01,07,33,No consta,701
1998,01,07,33,Sense estudis,2918
1998,01,07,34,"Batxillerat elemental, graduat escolar, ESO, FPI",1571
1998,01,07,34,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1502
1998,01,07,34,"Estudis primaris, certificat d'escolaritat, EGB",2261
1998,01,07,34,"Estudis universitaris, CFGS grau superior",931
1998,01,07,34,No consta,293
1998,01,07,34,Sense estudis,1363
1998,01,07,35,"Batxillerat elemental, graduat escolar, ESO, FPI",5531
1998,01,07,35,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7070
1998,01,07,35,"Estudis primaris, certificat d'escolaritat, EGB",7946
1998,01,07,35,"Estudis universitaris, CFGS grau superior",4913
1998,01,07,35,No consta,967
1998,01,07,35,Sense estudis,4069
1998,01,07,36,"Batxillerat elemental, graduat escolar, ESO, FPI",1727
1998,01,07,36,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2077
1998,01,07,36,"Estudis primaris, certificat d'escolaritat, EGB",2035
1998,01,07,36,"Estudis universitaris, CFGS grau superior",1481
1998,01,07,36,No consta,383
1998,01,07,36,Sense estudis,843
1998,01,07,37,"Batxillerat elemental, graduat escolar, ESO, FPI",6474
1998,01,07,37,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4183
1998,01,07,37,"Estudis primaris, certificat d'escolaritat, EGB",8964
1998,01,07,37,"Estudis universitaris, CFGS grau superior",1340
1998,01,07,37,No consta,1196
1998,01,07,37,Sense estudis,7354
1998,01,07,38,"Batxillerat elemental, graduat escolar, ESO, FPI",2101
1998,01,07,38,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1566
1998,01,07,38,"Estudis primaris, certificat d'escolaritat, EGB",3057
1998,01,07,38,"Estudis universitaris, CFGS grau superior",576
1998,01,07,38,No consta,384
1998,01,07,38,Sense estudis,2272
1998,01,07,39,"Batxillerat elemental, graduat escolar, ESO, FPI",1194
1998,01,07,39,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1166
1998,01,07,39,"Estudis primaris, certificat d'escolaritat, EGB",1824
1998,01,07,39,"Estudis universitaris, CFGS grau superior",708
1998,01,07,39,No consta,229
1998,01,07,39,Sense estudis,1236
1998,01,07,40,"Batxillerat elemental, graduat escolar, ESO, FPI",845
1998,01,07,40,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",888
1998,01,07,40,"Estudis primaris, certificat d'escolaritat, EGB",1456
1998,01,07,40,"Estudis universitaris, CFGS grau superior",593
1998,01,07,40,No consta,84
1998,01,07,40,Sense estudis,1043
1998,01,07,41,"Batxillerat elemental, graduat escolar, ESO, FPI",936
1998,01,07,41,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1169
1998,01,07,41,"Estudis primaris, certificat d'escolaritat, EGB",1072
1998,01,07,41,"Estudis universitaris, CFGS grau superior",895
1998,01,07,41,No consta,169
1998,01,07,41,Sense estudis,443
1998,01,07,42,"Batxillerat elemental, graduat escolar, ESO, FPI",76
1998,01,07,42,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",31
1998,01,07,42,"Estudis primaris, certificat d'escolaritat, EGB",120
1998,01,07,42,"Estudis universitaris, CFGS grau superior",72
1998,01,07,42,No consta,12
1998,01,07,42,Sense estudis,92
1998,01,07,43,"Batxillerat elemental, graduat escolar, ESO, FPI",4346
1998,01,07,43,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4666
1998,01,07,43,"Estudis primaris, certificat d'escolaritat, EGB",6609
1998,01,07,43,"Estudis universitaris, CFGS grau superior",2625
1998,01,07,43,No consta,822
1998,01,07,43,Sense estudis,4337
1998,01,08,44,"Batxillerat elemental, graduat escolar, ESO, FPI",4195
1998,01,08,44,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4649
1998,01,08,44,"Estudis primaris, certificat d'escolaritat, EGB",6136
1998,01,08,44,"Estudis universitaris, CFGS grau superior",2609
1998,01,08,44,No consta,745
1998,01,08,44,Sense estudis,3538
1998,01,08,45,"Batxillerat elemental, graduat escolar, ESO, FPI",4396
1998,01,08,45,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3910
1998,01,08,45,"Estudis primaris, certificat d'escolaritat, EGB",6425
1998,01,08,45,"Estudis universitaris, CFGS grau superior",1724
1998,01,08,45,No consta,670
1998,01,08,45,Sense estudis,4331
1998,01,08,46,"Batxillerat elemental, graduat escolar, ESO, FPI",2320
1998,01,08,46,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2160
1998,01,08,46,"Estudis primaris, certificat d'escolaritat, EGB",4459
1998,01,08,46,"Estudis universitaris, CFGS grau superior",975
1998,01,08,46,No consta,292
1998,01,08,46,Sense estudis,3125
1998,01,08,47,"Batxillerat elemental, graduat escolar, ESO, FPI",456
1998,01,08,47,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",227
1998,01,08,47,"Estudis primaris, certificat d'escolaritat, EGB",742
1998,01,08,47,"Estudis universitaris, CFGS grau superior",63
1998,01,08,47,No consta,75
1998,01,08,47,Sense estudis,434
1998,01,08,48,"Batxillerat elemental, graduat escolar, ESO, FPI",3153
1998,01,08,48,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2940
1998,01,08,48,"Estudis primaris, certificat d'escolaritat, EGB",4564
1998,01,08,48,"Estudis universitaris, CFGS grau superior",1508
1998,01,08,48,No consta,550
1998,01,08,48,Sense estudis,2482
1998,01,08,49,"Batxillerat elemental, graduat escolar, ESO, FPI",1796
1998,01,08,49,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1045
1998,01,08,49,"Estudis primaris, certificat d'escolaritat, EGB",2440
1998,01,08,49,"Estudis universitaris, CFGS grau superior",437
1998,01,08,49,No consta,414
1998,01,08,49,Sense estudis,1305
1998,01,08,50,"Batxillerat elemental, graduat escolar, ESO, FPI",2874
1998,01,08,50,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1514
1998,01,08,50,"Estudis primaris, certificat d'escolaritat, EGB",4219
1998,01,08,50,"Estudis universitaris, CFGS grau superior",385
1998,01,08,50,No consta,581
1998,01,08,50,Sense estudis,3861
1998,01,08,51,"Batxillerat elemental, graduat escolar, ESO, FPI",2316
1998,01,08,51,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1399
1998,01,08,51,"Estudis primaris, certificat d'escolaritat, EGB",3656
1998,01,08,51,"Estudis universitaris, CFGS grau superior",474
1998,01,08,51,No consta,403
1998,01,08,51,Sense estudis,3047
1998,01,08,52,"Batxillerat elemental, graduat escolar, ESO, FPI",5363
1998,01,08,52,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3719
1998,01,08,52,"Estudis primaris, certificat d'escolaritat, EGB",7172
1998,01,08,52,"Estudis universitaris, CFGS grau superior",1249
